OBJECTID,GEOID,geoname,Stusab,Countyname,State,County,Tract,BLKGRP,Low,Lowmod,Lowmoduniv,Lowmod_pct,SHAPE_Length,SHAPE_Area,Low_vs_Lowmod_pct
163936,410510055002,"Block Group 2, Census Tract 55, Multnomah County, Oregon",OR,Multnomah County,41,51,5500,2,1020,1175,1400,0.8393,0.0183353682165038,1.32265567120167e-05,64.82797226887138
163937,410510056001,"Block Group 1, Census Tract 56, Multnomah County, Oregon",OR,Multnomah County,41,51,5600,1,665,960,1370,0.7007,0.010839349058458,6.94383251804076e-06,65.7513258691809
163938,410510056002,"Block Group 2, Census Tract 56, Multnomah County, Oregon",OR,Multnomah County,41,51,5600,2,340,405,470,0.8617,0.0203114271541512,1.66341469994687e-05,64.82797226887138
163939,410510056003,"Block Group 3, Census Tract 56, Multnomah County, Oregon",OR,Multnomah County,41,51,5600,3,1005,1105,1160,0.9526,0.0235293793303245,2.2686138542033e-05,63.515358361774744
163940,410510056004,"Block Group 4, Census Tract 56, Multnomah County, Oregon",OR,Multnomah County,41,51,5600,4,200,290,795,0.3648,0.0139407082587452,1.03993719414839e-05,64.34745030250649
163941,410510057001,"Block Group 1, Census Tract 57, Multnomah County, Oregon",OR,Multnomah County,41,51,5700,1,180,385,890,0.4326,0.0490078519578335,9.81427110327209e-05,65.7513258691809
163942,410510057002,"Block Group 2, Census Tract 57, Multnomah County, Oregon",OR,Multnomah County,41,51,5700,2,960,1255,2220,0.5653,0.0221979663379319,2.72224973824851e-05,64.82797226887138
163943,410510057003,"Block Group 3, Census Tract 57, Multnomah County, Oregon",OR,Multnomah County,41,51,5700,3,155,235,740,0.3176,0.0280830397255175,5.25855295684559e-05,63.515358361774744
163944,410510058001,"Block Group 1, Census Tract 58, Multnomah County, Oregon",OR,Multnomah County,41,51,5800,1,420,525,1025,0.5122,0.0434539656971538,6.33845720308623e-05,65.7513258691809
163945,410510058002,"Block Group 2, Census Tract 58, Multnomah County, Oregon",OR,Multnomah County,41,51,5800,2,290,510,1445,0.3529,0.100287854902794,0.0001478554839229,64.82797226887138
163946,410510058003,"Block Group 3, Census Tract 58, Multnomah County, Oregon",OR,Multnomah County,41,51,5800,3,115,250,540,0.463,0.0473199109611575,3.96847436146297e-05,63.515358361774744
163947,410510058004,"Block Group 4, Census Tract 58, Multnomah County, Oregon",OR,Multnomah County,41,51,5800,4,100,180,1545,0.1165,0.0789952468553951,0.0001104336123244,64.34745030250649
163948,410510058005,"Block Group 5, Census Tract 58, Multnomah County, Oregon",OR,Multnomah County,41,51,5800,5,65,175,885,0.1977,0.0577141863692369,7.61858246319496e-05,62.21060492905153
163949,410510059001,"Block Group 1, Census Tract 59, Multnomah County, Oregon",OR,Multnomah County,41,51,5900,1,655,950,3205,0.2964,0.103095477540207,0.0002184196469478,65.7513258691809
163950,410510059002,"Block Group 2, Census Tract 59, Multnomah County, Oregon",OR,Multnomah County,41,51,5900,2,265,400,1015,0.3941,0.0297901688613237,4.40989806003924e-05,64.82797226887138
163951,410510059003,"Block Group 3, Census Tract 59, Multnomah County, Oregon",OR,Multnomah County,41,51,5900,3,75,305,1170,0.2607,0.0470855528429609,5.54648594300059e-05,63.515358361774744
163952,410510059004,"Block Group 4, Census Tract 59, Multnomah County, Oregon",OR,Multnomah County,41,51,5900,4,620,850,1670,0.509,0.0637204814285307,6.33366358330933e-05,64.34745030250649
163953,410510060011,"Block Group 1, Census Tract 60.01, Multnomah County, Oregon",OR,Multnomah County,41,51,6001,1,145,265,780,0.3397,0.0861073803305899,8.17201973520122e-05,65.7513258691809
163954,410510060012,"Block Group 2, Census Tract 60.01, Multnomah County, Oregon",OR,Multnomah County,41,51,6001,2,80,110,640,0.1719,0.0753609598285756,0.0001274962773339,64.82797226887138
163955,410510060021,"Block Group 1, Census Tract 60.02, Multnomah County, Oregon",OR,Multnomah County,41,51,6002,1,395,575,2240,0.2567,0.0558925543820914,0.0001529374570776,65.7513258691809
163956,410510061001,"Block Group 1, Census Tract 61, Multnomah County, Oregon",OR,Multnomah County,41,51,6100,1,95,165,1210,0.1364,0.0780205475910095,0.0001067174314327,65.7513258691809
163957,410510061002,"Block Group 2, Census Tract 61, Multnomah County, Oregon",OR,Multnomah County,41,51,6100,2,205,325,1025,0.3171,0.0493489267790626,8.09196749263561e-05,64.82797226887138
163958,410510062001,"Block Group 1, Census Tract 62, Multnomah County, Oregon",OR,Multnomah County,41,51,6200,1,85,110,845,0.1302,0.0478782546006568,8.49170292535871e-05,65.7513258691809
163959,410510062002,"Block Group 2, Census Tract 62, Multnomah County, Oregon",OR,Multnomah County,41,51,6200,2,125,205,900,0.2278,0.0367297425226308,5.22334206471237e-05,64.82797226887138
163960,410510062003,"Block Group 3, Census Tract 62, Multnomah County, Oregon",OR,Multnomah County,41,51,6200,3,320,570,1265,0.4506,0.0470817200270549,6.68163613697542e-05,63.515358361774744
163961,410510063001,"Block Group 1, Census Tract 63, Multnomah County, Oregon",OR,Multnomah County,41,51,6300,1,180,345,1305,0.2644,0.138096816506364,0.0004608527302843,65.7513258691809
163962,410510063002,"Block Group 2, Census Tract 63, Multnomah County, Oregon",OR,Multnomah County,41,51,6300,2,35,155,1245,0.1245,0.10230890624758,0.0004125429472362,64.82797226887138
163963,410510063003,"Block Group 3, Census Tract 63, Multnomah County, Oregon",OR,Multnomah County,41,51,6300,3,380,540,1315,0.4106,0.0586231015278128,0.000126378477383,63.515358361774744
163964,410510064021,"Block Group 1, Census Tract 64.02, Multnomah County, Oregon",OR,Multnomah County,41,51,6402,1,155,310,3070,0.101,0.0728636767623211,0.000260365819452,65.7513258691809
163965,410510064022,"Block Group 2, Census Tract 64.02, Multnomah County, Oregon",OR,Multnomah County,41,51,6402,2,95,195,2775,0.0703,0.114101257190896,0.0004067306070045,64.82797226887138
163966,410510064031,"Block Group 1, Census Tract 64.03, Multnomah County, Oregon",OR,Multnomah County,41,51,6403,1,100,155,800,0.1938,0.0366824381813372,6.05275675757114e-05,65.7513258691809
163967,410510064032,"Block Group 2, Census Tract 64.03, Multnomah County, Oregon",OR,Multnomah County,41,51,6403,2,750,1160,2445,0.4744,0.0488369863748821,9.95486196704097e-05,64.82797226887138
163968,410510064033,"Block Group 3, Census Tract 64.03, Multnomah County, Oregon",OR,Multnomah County,41,51,6403,3,385,530,1010,0.5248,0.036311169760884,5.80400033618468e-05,63.515358361774744
163969,410510064041,"Block Group 1, Census Tract 64.04, Multnomah County, Oregon",OR,Multnomah County,41,51,6404,1,155,275,1585,0.1735,0.0534030677885948,0.0001130931071824,65.7513258691809
163970,410510064042,"Block Group 2, Census Tract 64.04, Multnomah County, Oregon",OR,Multnomah County,41,51,6404,2,355,605,1755,0.3447,0.0714181597419646,0.0002075330791866,64.82797226887138
163971,410510065011,"Block Group 1, Census Tract 65.01, Multnomah County, Oregon",OR,Multnomah County,41,51,6501,1,185,340,1940,0.1753,0.057050980824865,0.0001309754840421,65.7513258691809
163972,410510065012,"Block Group 2, Census Tract 65.01, Multnomah County, Oregon",OR,Multnomah County,41,51,6501,2,485,710,2105,0.3373,0.062669279698879,0.000152200293669,64.82797226887138
163973,410510065013,"Block Group 3, Census Tract 65.01, Multnomah County, Oregon",OR,Multnomah County,41,51,6501,3,400,465,2035,0.2285,0.0487496971115979,0.000134744312213,63.515358361774744
163974,410510065021,"Block Group 1, Census Tract 65.02, Multnomah County, Oregon",OR,Multnomah County,41,51,6502,1,590,1345,2810,0.4786,0.0835699721261586,0.0001260573531983,65.7513258691809
163975,410510065022,"Block Group 2, Census Tract 65.02, Multnomah County, Oregon",OR,Multnomah County,41,51,6502,2,330,935,1650,0.5667,0.0568212702142538,9.32951112823278e-05,64.82797226887138
163976,410510066011,"Block Group 1, Census Tract 66.01, Multnomah County, Oregon",OR,Multnomah County,41,51,6601,1,195,290,1445,0.2007,0.0669366769351233,0.0001194063594963,65.7513258691809
163977,410510066012,"Block Group 2, Census Tract 66.01, Multnomah County, Oregon",OR,Multnomah County,41,51,6601,2,110,130,1140,0.114,0.0445305969777168,6.1844967014585e-05,64.82797226887138
163978,410510066021,"Block Group 1, Census Tract 66.02, Multnomah County, Oregon",OR,Multnomah County,41,51,6602,1,300,435,995,0.4372,0.0529889208482917,7.23347706424576e-05,65.7513258691809
163979,410510066022,"Block Group 2, Census Tract 66.02, Multnomah County, Oregon",OR,Multnomah County,41,51,6602,2,670,1360,2495,0.5451,0.053536020271758,9.21363461055169e-05,64.82797226887138
163980,410510066023,"Block Group 3, Census Tract 66.02, Multnomah County, Oregon",OR,Multnomah County,41,51,6602,3,640,705,1965,0.3588,0.0463286500661335,0.0001271596076886,63.515358361774744
163981,410510067011,"Block Group 1, Census Tract 67.01, Multnomah County, Oregon",OR,Multnomah County,41,51,6701,1,140,195,1875,0.104,0.0512528490771197,0.000114571552407,65.7513258691809
163982,410510067012,"Block Group 2, Census Tract 67.01, Multnomah County, Oregon",OR,Multnomah County,41,51,6701,2,225,560,1350,0.4148,0.0563523914488926,9.87409676055352e-05,64.82797226887138
163983,410510067021,"Block Group 1, Census Tract 67.02, Multnomah County, Oregon",OR,Multnomah County,41,51,6702,1,845,1150,2200,0.5227,0.0659735244586819,8.59534949965154e-05,65.7513258691809
163984,410510067022,"Block Group 2, Census Tract 67.02, Multnomah County, Oregon",OR,Multnomah County,41,51,6702,2,60,95,1060,0.0896,0.0575429580782222,7.36170614240025e-05,64.82797226887138
163985,410510068011,"Block Group 1, Census Tract 68.01, Multnomah County, Oregon",OR,Multnomah County,41,51,6801,1,430,755,2490,0.3032,0.0511609980472539,0.0001636264681911,65.7513258691809
163986,410510068021,"Block Group 1, Census Tract 68.02, Multnomah County, Oregon",OR,Multnomah County,41,51,6802,1,170,240,1645,0.1459,0.0557536269308745,0.0001365077091654,65.7513258691809
163987,410510068022,"Block Group 2, Census Tract 68.02, Multnomah County, Oregon",OR,Multnomah County,41,51,6802,2,495,735,1815,0.405,0.0596869739851115,0.0001197655283739,64.82797226887138
163988,410510069001,"Block Group 1, Census Tract 69, Multnomah County, Oregon",OR,Multnomah County,41,51,6900,1,175,275,1505,0.1827,0.0966135423120774,0.0003123896720114,65.7513258691809
163989,410510069002,"Block Group 2, Census Tract 69, Multnomah County, Oregon",OR,Multnomah County,41,51,6900,2,40,125,1160,0.1078,0.0868874854226185,0.0002327765737889,64.82797226887138
163990,410510070001,"Block Group 1, Census Tract 70, Multnomah County, Oregon",OR,Multnomah County,41,51,7000,1,85,85,1195,0.0711,0.129735398859866,0.0005243482630411,65.7513258691809
163991,410510070002,"Block Group 2, Census Tract 70, Multnomah County, Oregon",OR,Multnomah County,41,51,7000,2,65,160,2325,0.0688,0.376253627151603,0.0016732249693336,64.82797226887138
163992,410510070003,"Block Group 3, Census Tract 70, Multnomah County, Oregon",OR,Multnomah County,41,51,7000,3,115,115,825,0.1394,0.22539234275228,0.0015838526540756,63.515358361774744
163993,410510070004,"Block Group 4, Census Tract 70, Multnomah County, Oregon",OR,Multnomah County,41,51,7000,4,420,600,3885,0.1544,0.0811653318537117,0.0002938758771305,64.34745030250649
163994,410510071001,"Block Group 1, Census Tract 71, Multnomah County, Oregon",OR,Multnomah County,41,51,7100,1,245,395,1555,0.254,0.455419521540169,0.0088379745266993,65.7513258691809
163995,410510071002,"Block Group 2, Census Tract 71, Multnomah County, Oregon",OR,Multnomah County,41,51,7100,2,45,180,765,0.2353,0.384659813466762,0.0077520018075611,64.82797226887138
163996,410510072011,"Block Group 1, Census Tract 72.01, Multnomah County, Oregon",OR,Multnomah County,41,51,7201,1,410,695,1100,0.6318,0.206020729953288,0.0010439335340038,65.7513258691809
163997,410510072012,"Block Group 2, Census Tract 72.01, Multnomah County, Oregon",OR,Multnomah County,41,51,7201,2,165,280,805,0.3478,0.0909673240181757,0.0003721078741228,64.82797226887138
163998,410510072021,"Block Group 1, Census Tract 72.02, Multnomah County, Oregon",OR,Multnomah County,41,51,7202,1,930,1695,3225,0.5256,0.41943731323625,0.0039395140932135,65.7513258691809
163999,410510073001,"Block Group 1, Census Tract 73, Multnomah County, Oregon",OR,Multnomah County,41,51,7300,1,290,380,515,0.7379,0.351621664744144,0.0035998850098376,65.7513258691809
164000,410510074001,"Block Group 1, Census Tract 74, Multnomah County, Oregon",OR,Multnomah County,41,51,7400,1,915,1020,1285,0.7938,0.0447119174377869,7.43628009063273e-05,65.7513258691809
164001,410510074002,"Block Group 2, Census Tract 74, Multnomah County, Oregon",OR,Multnomah County,41,51,7400,2,1370,1705,2690,0.6338,0.0410511575114108,9.31330405902292e-05,64.82797226887138
164002,410510075001,"Block Group 1, Census Tract 75, Multnomah County, Oregon",OR,Multnomah County,41,51,7500,1,845,1120,2145,0.5221,0.0412216871181937,8.66326017594151e-05,65.7513258691809
164003,410510075002,"Block Group 2, Census Tract 75, Multnomah County, Oregon",OR,Multnomah County,41,51,7500,2,305,520,940,0.5532,0.0403210324656649,8.3643231102033e-05,64.82797226887138
164004,410510075003,"Block Group 3, Census Tract 75, Multnomah County, Oregon",OR,Multnomah County,41,51,7500,3,985,1415,2430,0.5823,0.0361994946943411,7.85544684982684e-05,63.515358361774744
164005,410510076001,"Block Group 1, Census Tract 76, Multnomah County, Oregon",OR,Multnomah County,41,51,7600,1,285,500,1025,0.4878,0.0506450202082804,0.000120822635381,65.7513258691809
164006,410510076002,"Block Group 2, Census Tract 76, Multnomah County, Oregon",OR,Multnomah County,41,51,7600,2,1385,1790,2435,0.7351,0.034274771872195,6.33971936346347e-05,64.82797226887138
164007,410510077001,"Block Group 1, Census Tract 77, Multnomah County, Oregon",OR,Multnomah County,41,51,7700,1,420,680,1090,0.6239,0.0494396636867216,7.28299155294112e-05,65.7513258691809
164008,410510077002,"Block Group 2, Census Tract 77, Multnomah County, Oregon",OR,Multnomah County,41,51,7700,2,285,455,1140,0.3991,0.0417707756923821,5.38971184476035e-05,64.82797226887138
164009,410510078001,"Block Group 1, Census Tract 78, Multnomah County, Oregon",OR,Multnomah County,41,51,7800,1,495,710,805,0.882,0.0302420828586505,3.37514061872618e-05,65.7513258691809
164010,410510078002,"Block Group 2, Census Tract 78, Multnomah County, Oregon",OR,Multnomah County,41,51,7800,2,205,450,1115,0.4036,0.0760389797266611,9.52805448106663e-05,64.82797226887138
164011,410510079001,"Block Group 1, Census Tract 79, Multnomah County, Oregon",OR,Multnomah County,41,51,7900,1,575,950,1280,0.7422,0.0482114049351759,7.51137593713463e-05,65.7513258691809
164012,410510079002,"Block Group 2, Census Tract 79, Multnomah County, Oregon",OR,Multnomah County,41,51,7900,2,755,1295,3010,0.4302,0.0585522052657587,0.000157198438061,64.82797226887138
164013,410510080011,"Block Group 1, Census Tract 80.01, Multnomah County, Oregon",OR,Multnomah County,41,51,8001,1,275,670,1570,0.4268,0.0552170259804797,0.0001115681880089,65.7513258691809
164014,410510080012,"Block Group 2, Census Tract 80.01, Multnomah County, Oregon",OR,Multnomah County,41,51,8001,2,905,1270,1880,0.6755,0.0342401204968486,5.39585676375123e-05,64.82797226887138
164015,410510080021,"Block Group 1, Census Tract 80.02, Multnomah County, Oregon",OR,Multnomah County,41,51,8002,1,265,505,1785,0.2829,0.0378664766211296,8.48389186889119e-05,65.7513258691809
164016,410510080022,"Block Group 2, Census Tract 80.02, Multnomah County, Oregon",OR,Multnomah County,41,51,8002,2,530,665,1400,0.475,0.03484597697417,6.82782566480328e-05,64.82797226887138
164017,410510081001,"Block Group 1, Census Tract 81, Multnomah County, Oregon",OR,Multnomah County,41,51,8100,1,1075,1420,2805,0.5062,0.0399100431852119,8.38985212580707e-05,65.7513258691809
164018,410510081002,"Block Group 2, Census Tract 81, Multnomah County, Oregon",OR,Multnomah County,41,51,8100,2,470,800,1340,0.597,0.0475299934086135,7.36361714148226e-05,64.82797226887138
164019,410510081003,"Block Group 3, Census Tract 81, Multnomah County, Oregon",OR,Multnomah County,41,51,8100,3,1245,1640,1750,0.9371,0.0393187617768006,6.85051595744086e-05,63.515358361774744
164020,410510081004,"Block Group 4, Census Tract 81, Multnomah County, Oregon",OR,Multnomah County,41,51,8100,4,600,850,1445,0.5882,0.0420272185176902,9.73605047061554e-05,64.34745030250649
164021,410510082011,"Block Group 1, Census Tract 82.01, Multnomah County, Oregon",OR,Multnomah County,41,51,8201,1,250,490,915,0.5355,0.0572718876401166,0.0001181741579501,65.7513258691809
164022,410510082012,"Block Group 2, Census Tract 82.01, Multnomah County, Oregon",OR,Multnomah County,41,51,8201,2,400,585,1020,0.5735,0.0377822157292627,8.40814138204515e-05,64.82797226887138
164023,410510082013,"Block Group 3, Census Tract 82.01, Multnomah County, Oregon",OR,Multnomah County,41,51,8201,3,350,700,890,0.7865,0.0256720269673379,4.05441007710161e-05,63.515358361774744
164024,410510082021,"Block Group 1, Census Tract 82.02, Multnomah County, Oregon",OR,Multnomah County,41,51,8202,1,985,1735,2750,0.6309,0.053892095033516,0.0001052136539245,65.7513258691809
164025,410510082022,"Block Group 2, Census Tract 82.02, Multnomah County, Oregon",OR,Multnomah County,41,51,8202,2,910,1265,2255,0.561,0.0448032193488258,9.12194818999656e-05,64.82797226887138
164026,410510082023,"Block Group 3, Census Tract 82.02, Multnomah County, Oregon",OR,Multnomah County,41,51,8202,3,2535,3210,3995,0.8035,0.0355761851456802,7.68123422410258e-05,63.515358361774744
164027,410510083011,"Block Group 1, Census Tract 83.01, Multnomah County, Oregon",OR,Multnomah County,41,51,8301,1,1135,1480,1720,0.8605,0.0404277755827702,9.48328583500319e-05,65.7513258691809
164028,410510083012,"Block Group 2, Census Tract 83.01, Multnomah County, Oregon",OR,Multnomah County,41,51,8301,2,1395,2155,2580,0.8353,0.0421860501517173,9.18582517281821e-05,64.82797226887138
164029,410510083021,"Block Group 1, Census Tract 83.02, Multnomah County, Oregon",OR,Multnomah County,41,51,8302,1,895,1055,1655,0.6375,0.052238566290447,0.0001425009938893,65.7513258691809
164030,410510083022,"Block Group 2, Census Tract 83.02, Multnomah County, Oregon",OR,Multnomah County,41,51,8302,2,1125,1705,2535,0.6726,0.0501545092742199,0.0001152323167894,64.82797226887138
164031,410510084001,"Block Group 1, Census Tract 84, Multnomah County, Oregon",OR,Multnomah County,41,51,8400,1,825,1260,1930,0.6528,0.0353092262038261,7.52637604020904e-05,65.7513258691809
164032,410510084002,"Block Group 2, Census Tract 84, Multnomah County, Oregon",OR,Multnomah County,41,51,8400,2,1235,2100,2510,0.8367,0.0348656110598183,7.40573185419463e-05,64.82797226887138
164033,410510085001,"Block Group 1, Census Tract 85, Multnomah County, Oregon",OR,Multnomah County,41,51,8500,1,1045,1815,3000,0.605,0.0518599432032821,0.0001521412469374,65.7513258691809
164034,410510085002,"Block Group 2, Census Tract 85, Multnomah County, Oregon",OR,Multnomah County,41,51,8500,2,440,615,1065,0.5775,0.0433057634892229,0.000100726085159,64.82797226887138
164035,410510086001,"Block Group 1, Census Tract 86, Multnomah County, Oregon",OR,Multnomah County,41,51,8600,1,820,1165,1535,0.759,0.0322973481967813,6.0129925237553e-05,65.7513258691809
164036,410510086002,"Block Group 2, Census Tract 86, Multnomah County, Oregon",OR,Multnomah County,41,51,8600,2,945,1750,2600,0.6731,0.0376491077074704,8.77619153773924e-05,64.82797226887138
164037,410510087001,"Block Group 1, Census Tract 87, Multnomah County, Oregon",OR,Multnomah County,41,51,8700,1,660,1070,1765,0.6062,0.0319781851539877,6.33397420965856e-05,65.7513258691809
164038,410510087002,"Block Group 2, Census Tract 87, Multnomah County, Oregon",OR,Multnomah County,41,51,8700,2,580,830,1515,0.5479,0.0371037692993967,8.31294985337275e-05,64.82797226887138
164039,410510087003,"Block Group 3, Census Tract 87, Multnomah County, Oregon",OR,Multnomah County,41,51,8700,3,285,430,1240,0.3468,0.0292689854444461,4.6816827911003e-05,63.515358361774744
164040,410510088001,"Block Group 1, Census Tract 88, Multnomah County, Oregon",OR,Multnomah County,41,51,8800,1,715,945,1665,0.5676,0.0293330950932949,5.24258265390047e-05,65.7513258691809
164041,410510088002,"Block Group 2, Census Tract 88, Multnomah County, Oregon",OR,Multnomah County,41,51,8800,2,590,915,1540,0.5942,0.0290879048712834,5.29703688534551e-05,64.82797226887138
164042,410510088003,"Block Group 3, Census Tract 88, Multnomah County, Oregon",OR,Multnomah County,41,51,8800,3,240,400,1375,0.2909,0.0443472003496982,8.42974598633862e-05,63.515358361774744
164043,410510089011,"Block Group 1, Census Tract 89.01, Multnomah County, Oregon",OR,Multnomah County,41,51,8901,1,855,1825,5190,0.3516,0.153024357365413,0.0007121568421907,65.7513258691809
164044,410510089012,"Block Group 2, Census Tract 89.01, Multnomah County, Oregon",OR,Multnomah County,41,51,8901,2,1315,1565,2560,0.6113,0.0598460369934396,0.000160370728987,64.82797226887138
164045,410510089013,"Block Group 3, Census Tract 89.01, Multnomah County, Oregon",OR,Multnomah County,41,51,8901,3,360,635,1435,0.4425,0.083157755918335,0.0002476847143935,63.515358361774744
164046,410510089021,"Block Group 1, Census Tract 89.02, Multnomah County, Oregon",OR,Multnomah County,41,51,8902,1,570,1000,2730,0.3663,0.0662713061231389,0.0002820790874459,65.7513258691809
164047,410510089022,"Block Group 2, Census Tract 89.02, Multnomah County, Oregon",OR,Multnomah County,41,51,8902,2,640,905,995,0.9095,0.0350214271871676,6.54074037869785e-05,64.82797226887138
164048,410510090001,"Block Group 1, Census Tract 90, Multnomah County, Oregon",OR,Multnomah County,41,51,9000,1,1875,2290,3825,0.5987,0.0451673049565618,0.0001099634006002,65.7513258691809
164049,410510090002,"Block Group 2, Census Tract 90, Multnomah County, Oregon",OR,Multnomah County,41,51,9000,2,1305,1985,2695,0.7365,0.0460131439428318,0.0001177103656894,64.82797226887138
164050,410510090003,"Block Group 3, Census Tract 90, Multnomah County, Oregon",OR,Multnomah County,41,51,9000,3,1530,2865,3730,0.7681,0.0413500540934867,9.42695568708274e-05,63.515358361774744
164051,410510091011,"Block Group 1, Census Tract 91.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9101,1,1620,2540,3505,0.7247,0.0443571527720425,0.000110229912791,65.7513258691809
164052,410510091012,"Block Group 2, Census Tract 91.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9101,2,1260,1490,2325,0.6409,0.0387487332918314,7.29505576165649e-05,64.82797226887138
164053,410510091021,"Block Group 1, Census Tract 91.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9102,1,525,580,1055,0.5498,0.0318525289090518,4.5663348185518e-05,65.7513258691809
164054,410510091022,"Block Group 2, Census Tract 91.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9102,2,400,865,1935,0.447,0.0588052783960857,9.59727348219255e-05,64.82797226887138
164055,410510091023,"Block Group 3, Census Tract 91.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9102,3,305,520,800,0.65,0.0368851922277027,5.22004034591483e-05,63.515358361774744
164056,410510091024,"Block Group 4, Census Tract 91.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9102,4,620,1200,2215,0.5418,0.0938199078041694,0.0004103815351278,64.34745030250649
164057,410510092011,"Block Group 1, Census Tract 92.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9201,1,635,985,1280,0.7695,0.0469171357961181,7.44220271769509e-05,65.7513258691809
164058,410510092012,"Block Group 2, Census Tract 92.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9201,2,2175,3175,4270,0.7436,0.0629929404207302,0.0001506264776791,64.82797226887138
164059,410510092013,"Block Group 3, Census Tract 92.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9201,3,670,970,2175,0.446,0.0367290030004511,8.21948778294545e-05,63.515358361774744
164060,410510092021,"Block Group 1, Census Tract 92.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9202,1,875,1690,2815,0.6004,0.0375757769596911,8.80189022785119e-05,65.7513258691809
164061,410510092022,"Block Group 2, Census Tract 92.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9202,2,320,475,965,0.4922,0.0343931752485872,4.93336780019672e-05,64.82797226887138
164062,410510092023,"Block Group 3, Census Tract 92.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9202,3,350,685,1135,0.6035,0.0298582968630463,4.98649936214794e-05,63.515358361774744
164063,410510093011,"Block Group 1, Census Tract 93.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9301,1,700,1115,2325,0.4796,0.0435479587820299,9.4063131665986e-05,65.7513258691809
164064,410510093012,"Block Group 2, Census Tract 93.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9301,2,290,360,1310,0.2748,0.0367960603392932,5.93050071135092e-05,64.82797226887138
164065,410510093013,"Block Group 3, Census Tract 93.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9301,3,1365,2265,3150,0.719,0.0346393814536761,4.42716708401955e-05,63.515358361774744
164066,410510093021,"Block Group 1, Census Tract 93.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9302,1,945,1260,2630,0.4791,0.0787531425398691,0.0002422019035845,65.7513258691809
164067,410510093022,"Block Group 2, Census Tract 93.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9302,2,355,750,1665,0.4505,0.0349858714761938,7.18205542929982e-05,64.82797226887138
164068,410510094001,"Block Group 1, Census Tract 94, Multnomah County, Oregon",OR,Multnomah County,41,51,9400,1,390,725,1385,0.5235,0.0432888104270456,7.31459718864911e-05,65.7513258691809
164069,410510094002,"Block Group 2, Census Tract 94, Multnomah County, Oregon",OR,Multnomah County,41,51,9400,2,525,560,1275,0.4392,0.0449979374496789,0.0001016413052724,64.82797226887138
164070,410510094003,"Block Group 3, Census Tract 94, Multnomah County, Oregon",OR,Multnomah County,41,51,9400,3,220,365,1155,0.316,0.0421265694311737,9.60149101446291e-05,63.515358361774744
164071,410510094004,"Block Group 4, Census Tract 94, Multnomah County, Oregon",OR,Multnomah County,41,51,9400,4,180,235,1270,0.185,0.0665297636696243,0.000106354869592,64.34745030250649
164072,410510094005,"Block Group 5, Census Tract 94, Multnomah County, Oregon",OR,Multnomah County,41,51,9400,5,745,1220,1895,0.6438,0.0354762762125024,5.75794059691033e-05,62.21060492905153
164073,410510095011,"Block Group 1, Census Tract 95.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9501,1,1255,1725,3140,0.5494,0.0460528208081042,0.0001209385336013,65.7513258691809
164074,410510095012,"Block Group 2, Census Tract 95.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9501,2,375,865,1610,0.5373,0.0855306853367745,9.4782515248626e-05,64.82797226887138
164075,410510095021,"Block Group 1, Census Tract 95.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9502,1,170,290,1020,0.2843,0.0462166011305419,7.17302570775692e-05,65.7513258691809
164076,410510095022,"Block Group 2, Census Tract 95.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9502,2,70,130,855,0.152,0.0465016586332281,4.81507427799577e-05,64.82797226887138
164077,410510095023,"Block Group 3, Census Tract 95.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9502,3,1275,1565,2370,0.6603,0.0448386552263904,6.90811795177848e-05,63.515358361774744
164078,410510096031,"Block Group 1, Census Tract 96.03, Multnomah County, Oregon",OR,Multnomah County,41,51,9603,1,650,935,1905,0.4908,0.0472092271523107,0.0001269650307348,65.7513258691809
164079,410510096032,"Block Group 2, Census Tract 96.03, Multnomah County, Oregon",OR,Multnomah County,41,51,9603,2,730,1100,1885,0.5836,0.0353150294033437,7.44030894970824e-05,64.82797226887138
164080,410510096041,"Block Group 1, Census Tract 96.04, Multnomah County, Oregon",OR,Multnomah County,41,51,9604,1,985,1240,1795,0.6908,0.0628945367481712,0.0001740494740093,65.7513258691809
164081,410510096042,"Block Group 2, Census Tract 96.04, Multnomah County, Oregon",OR,Multnomah County,41,51,9604,2,2230,3000,3580,0.838,0.0378702028293615,8.47662206500619e-05,64.82797226887138
